latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.01933,28.887304,32.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),wind_direction_10m (°)
2023-01-14T02:00,9.0,85,0.00,0.00,3,1019.4,100,16.9,27.7,29
2023-01-14T03:00,8.8,85,0.00,0.00,3,1019.1,100,18.0,29.5,29
2023-01-14T04:00,8.6,86,0.00,0.00,3,1019.4,100,17.0,29.9,32
2023-01-14T05:00,8.6,87,0.00,0.00,3,1019.7,100,15.3,28.1,34
2023-01-14T06:00,8.7,88,0.00,0.00,3,1020.0,100,15.3,25.6,34
2023-01-14T07:00,8.9,87,0.00,0.00,3,1020.2,100,17.0,28.1,36
2023-01-14T08:00,9.2,86,0.00,0.00,3,1020.3,100,16.1,28.4,42
2023-01-14T09:00,9.8,82,0.00,0.00,3,1020.2,100,16.3,28.1,41
2023-01-14T10:00,10.0,80,0.00,0.00,3,1019.5,100,16.5,29.9,36
2023-01-14T11:00,10.4,75,0.00,0.00,3,1019.1,100,17.4,30.6,34
2023-01-14T12:00,10.5,74,0.00,0.00,3,1018.8,100,19.4,31.0,40
2023-01-14T13:00,10.4,76,0.00,0.00,2,1019.0,68,17.0,33.8,36
2023-01-14T14:00,9.7,80,0.00,0.00,2,1019.2,54,16.4,29.9,26
2023-01-14T15:00,8.7,86,0.00,0.00,2,1019.5,76,17.4,28.8,22
2023-01-14T16:00,8.1,92,0.00,0.00,3,1020.1,84,18.5,30.2,24
2023-01-14T17:00,7.9,92,0.00,0.00,3,1020.5,81,20.2,32.4,31
2023-01-14T18:00,7.8,91,0.00,0.00,3,1020.8,99,20.6,33.8,33
2023-01-14T19:00,8.2,87,0.00,0.00,3,1021.1,100,20.5,33.8,34
2023-01-14T20:00,8.2,85,0.00,0.00,3,1021.2,100,19.9,33.8,35
2023-01-14T21:00,8.2,83,0.00,0.00,3,1021.3,100,17.3,32.8,36
2023-01-14T22:00,8.4,84,0.00,0.00,3,1021.4,100,15.3,28.8,39
2023-01-14T23:00,8.4,85,0.00,0.00,3,1021.1,100,14.6,25.6,40
2023-01-15T00:00,8.7,81,0.00,0.00,3,1020.8,98,14.7,23.8,25
2023-01-15T01:00,8.6,84,0.00,0.00,2,1020.7,56,15.6,26.3,19
2023-01-15T02:00,8.5,87,0.00,0.00,1,1020.6,31,18.1,30.2,23
2023-01-15T03:00,8.0,90,0.00,0.00,2,1020.5,65,20.2,33.5,31
2023-01-15T04:00,8.1,88,0.00,0.00,3,1021.0,90,19.9,33.5,32
2023-01-15T05:00,8.1,88,0.00,0.00,3,1021.5,98,17.9,32.8,34
2023-01-15T06:00,8.3,86,0.00,0.00,3,1021.7,100,17.8,29.5,36
2023-01-15T07:00,8.8,84,0.00,0.00,2,1022.0,72,19.7,32.4,40
2023-01-15T08:00,9.6,78,0.00,0.00,3,1021.8,80,22.4,38.2,48
2023-01-15T09:00,10.2,72,0.00,0.00,3,1021.6,100,22.1,38.9,53
2023-01-15T10:00,10.4,72,0.10,0.10,51,1020.9,100,21.0,38.5,52
2023-01-15T11:00,10.4,71,0.00,0.00,3,1020.4,100,19.7,37.1,50
2023-01-15T12:00,10.9,65,0.00,0.00,3,1019.6,100,16.9,35.3,40
2023-01-15T13:00,10.7,66,0.00,0.00,0,1019.7,5,17.4,31.0,38
2023-01-15T14:00,9.6,72,0.00,0.00,0,1019.8,18,16.6,31.0,34
2023-01-15T15:00,8.2,82,0.00,0.00,0,1019.6,6,17.7,28.4,29
2023-01-15T16:00,7.7,86,0.00,0.00,0,1019.9,0,19.6,31.7,44
2023-01-15T17:00,7.4,88,0.00,0.00,0,1019.9,14,18.6,32.0,49
2023-01-15T18:00,7.3,89,0.00,0.00,0,1019.7,17,18.5,31.0,53
2023-01-15T19:00,7.4,89,0.00,0.00,2,1019.7,74,17.3,29.9,54
2023-01-15T20:00,7.2,90,0.00,0.00,1,1019.5,36,16.2,28.1,53
2023-01-15T21:00,7.0,90,0.00,0.00,0,1019.3,8,14.6,26.3,52
2023-01-15T22:00,6.8,92,0.00,0.00,0,1019.4,4,13.8,24.1,57
2023-01-15T23:00,6.6,93,0.00,0.00,3,1019.2,84,12.2,22.3,56
2023-01-16T00:00,6.4,89,0.00,0.00,3,1018.5,89,8.4,20.2,59
2023-01-16T01:00,5.9,91,0.00,0.00,0,1018.1,0,8.4,14.0,70
2023-01-16T02:00,5.6,92,0.00,0.00,0,1017.6,1,7.8,14.0,77
2023-01-16T03:00,4.8,94,0.00,0.00,0,1017.5,1,6.2,13.0,83
2023-01-16T04:00,4.5,94,0.00,0.00,0,1017.4,2,6.2,10.1,100
2023-01-16T05:00,4.4,94,0.00,0.00,0,1017.3,7,6.4,9.7,117
2023-01-16T06:00,4.9,95,0.00,0.00,0,1017.4,15,6.6,10.1,135
2023-01-16T07:00,7.6,88,0.00,0.00,1,1017.6,46,7.6,13.7,183
2023-01-16T08:00,8.3,84,0.00,0.00,3,1017.4,100,12.4,23.0,206
2023-01-16T09:00,8.5,85,0.00,0.00,3,1017.0,100,12.9,25.6,203
2023-01-16T10:00,9.1,82,0.00,0.00,3,1016.0,100,13.0,25.9,208
2023-01-16T11:00,9.4,79,0.00,0.00,1,1015.2,35,14.1,27.0,212
2023-01-16T12:00,10.4,78,0.00,0.00,0,1014.3,13,11.8,27.4,220
2023-01-16T13:00,10.1,78,0.00,0.00,0,1014.3,3,11.2,24.1,220
2023-01-16T14:00,9.6,80,0.00,0.00,0,1014.2,1,10.2,22.3,225
2023-01-16T15:00,7.6,91,0.00,0.00,0,1014.2,0,5.6,17.6,225
2023-01-16T16:00,6.1,93,0.00,0.00,0,1013.9,6,7.9,10.8,164
2023-01-16T17:00,7.4,91,0.00,0.00,0,1014.1,0,7.7,12.6,143
2023-01-16T18:00,7.2,91,0.00,0.00,3,1013.9,97,7.4,12.2,151
2023-01-16T19:00,8.4,90,0.00,0.00,3,1013.8,82,11.6,18.4,144
2023-01-16T20:00,9.4,85,0.00,0.00,2,1013.3,74,15.9,24.5,177
2023-01-16T21:00,10.6,75,0.00,0.00,3,1013.2,88,22.9,37.1,202
2023-01-16T22:00,10.5,72,0.00,0.00,3,1013.1,99,24.3,38.9,204
2023-01-16T23:00,10.6,70,0.00,0.00,2,1013.0,63,25.1,40.7,204
2023-01-17T00:00,10.3,72,0.00,0.00,3,1012.5,100,25.9,42.8,209
2023-01-17T01:00,10.9,67,0.00,0.00,0,1012.3,11,26.9,43.6,206
2023-01-17T02:00,11.1,65,0.00,0.00,1,1012.0,34,25.3,43.6,200
2023-01-17T03:00,11.4,65,0.00,0.00,0,1011.7,10,24.9,41.4,198
2023-01-17T04:00,11.6,64,0.00,0.00,1,1011.7,25,24.1,40.7,197
2023-01-17T05:00,11.9,64,0.00,0.00,2,1012.0,65,27.2,43.6,198
2023-01-17T06:00,12.2,62,0.00,0.00,3,1012.2,100,29.1,47.2,198
2023-01-17T07:00,13.0,61,0.00,0.00,3,1012.3,90,33.1,52.6,199
2023-01-17T08:00,13.6,61,0.00,0.00,3,1012.0,100,39.8,62.6,201
2023-01-17T09:00,14.1,59,0.00,0.00,3,1012.1,97,42.3,73.1,203
2023-01-17T10:00,14.8,63,0.00,0.00,1,1011.6,30,35.0,73.1,204
2023-01-17T11:00,15.2,62,0.00,0.00,1,1011.5,22,31.9,56.9,204
2023-01-17T12:00,15.0,61,0.00,0.00,1,1011.2,49,29.3,52.6,199
2023-01-17T13:00,15.2,60,0.00,0.00,2,1011.0,67,32.1,55.8,203
2023-01-17T14:00,15.1,59,0.00,0.00,2,1011.2,74,32.7,54.0,207
2023-01-17T15:00,14.7,59,0.00,0.00,3,1011.3,100,34.8,55.8,206
2023-01-17T16:00,14.6,60,0.00,0.00,3,1011.4,100,34.6,56.5,207
2023-01-17T17:00,14.6,58,0.00,0.00,3,1011.6,100,34.6,56.5,208
2023-01-17T18:00,14.2,60,0.00,0.00,3,1011.7,100,31.9,56.2,205
2023-01-17T19:00,13.9,61,0.00,0.00,3,1012.0,80,31.4,51.1,205
2023-01-17T20:00,13.9,63,0.00,0.00,3,1012.2,99,33.7,53.6,205
2023-01-17T21:00,14.4,63,0.00,0.00,3,1012.0,99,38.0,61.6,205
2023-01-17T22:00,14.1,65,0.00,0.00,3,1012.0,88,38.8,63.7,207
2023-01-17T23:00,13.8,66,0.00,0.00,3,1011.8,96,33.4,63.0,204
2023-01-18T00:00,14.2,59,0.00,0.00,3,1011.4,94,32.8,54.0,211
2023-01-18T01:00,14.4,59,0.00,0.00,2,1011.6,71,32.8,54.0,211
2023-01-18T02:00,14.2,62,0.00,0.00,3,1011.3,90,34.9,56.5,208
2023-01-18T03:00,14.4,62,0.00,0.00,3,1011.0,98,36.5,59.8,206
2023-01-18T04:00,14.4,60,0.00,0.00,3,1011.4,100,34.9,59.8,205
2023-01-18T05:00,14.3,58,0.00,0.00,3,1012.2,100,34.5,56.9,205
2023-01-18T06:00,14.2,58,0.00,0.00,3,1012.4,87,35.4,57.2,201
2023-01-18T07:00,14.6,57,0.00,0.00,2,1012.8,59,37.2,60.5,203
2023-01-18T08:00,15.1,56,0.00,0.00,2,1012.8,59,39.0,63.0,203
2023-01-18T09:00,15.9,52,0.00,0.00,3,1012.8,98,43.8,77.8,202
2023-01-18T10:00,16.2,57,0.00,0.00,3,1012.1,94,40.5,76.7,200
2023-01-18T11:00,16.8,57,0.00,0.00,3,1011.9,81,39.6,65.5,202
2023-01-18T12:00,17.1,53,0.00,0.00,3,1012.0,92,35.0,63.4,214
2023-01-18T13:00,17.2,52,0.00,0.00,3,1012.5,94,35.5,64.1,215
2023-01-18T14:00,16.4,55,0.00,0.00,3,1013.1,94,29.8,56.5,212
2023-01-18T15:00,16.2,53,0.00,0.00,3,1013.4,100,33.4,53.6,209
2023-01-18T16:00,16.2,52,0.00,0.00,1,1013.9,42,36.7,59.4,207
2023-01-18T17:00,15.8,54,0.00,0.00,0,1014.7,2,34.0,59.0,210
2023-01-18T18:00,15.5,55,0.00,0.00,0,1015.3,2,33.9,55.8,211
2023-01-18T19:00,15.0,57,0.00,0.00,0,1015.5,1,30.9,54.7,206
2023-01-18T20:00,14.6,59,0.00,0.00,0,1015.5,1,31.0,49.7,200
2023-01-18T21:00,14.4,60,0.00,0.00,0,1015.5,10,33.0,53.3,196
2023-01-18T22:00,14.4,60,0.00,0.00,0,1015.7,13,32.2,53.3,194
2023-01-18T23:00,14.4,60,0.00,0.00,0,1015.8,8,33.7,54.4,198
2023-01-19T00:00,14.2,54,0.00,0.00,3,1015.6,97,33.4,54.4,210
2023-01-19T01:00,14.1,57,0.00,0.00,2,1016.1,61,32.0,54.4,207
2023-01-19T02:00,13.8,59,0.00,0.00,3,1016.2,100,31.3,51.8,203
2023-01-19T03:00,13.8,60,0.00,0.00,3,1016.1,91,32.2,51.8,202
2023-01-19T04:00,13.6,61,0.00,0.00,3,1016.4,85,31.4,52.2,202
2023-01-19T05:00,13.4,62,0.00,0.00,3,1016.8,100,30.1,50.8,205
2023-01-19T06:00,13.4,62,0.00,0.00,2,1017.2,75,29.8,48.6,208
2023-01-19T07:00,14.1,60,0.00,0.00,3,1017.6,100,30.0,48.6,209
2023-01-19T08:00,14.8,61,0.00,0.00,3,1017.9,100,29.8,49.3,207
2023-01-19T09:00,15.4,58,0.00,0.00,3,1017.9,92,25.8,45.0,203
2023-01-19T10:00,16.1,56,0.00,0.00,3,1017.3,100,25.6,42.8,204
2023-01-19T11:00,16.5,55,0.00,0.00,0,1016.7,13,25.4,42.5,205
2023-01-19T12:00,16.9,55,0.00,0.00,3,1016.3,80,17.3,41.4,216
2023-01-19T13:00,16.6,57,0.00,0.00,0,1016.4,13,13.0,29.2,214
2023-01-19T14:00,15.5,63,0.00,0.00,1,1016.4,31,9.4,21.2,230
2023-01-19T15:00,11.8,75,0.00,0.00,0,1016.4,7,11.0,14.8,229
2023-01-19T16:00,10.8,76,0.00,0.00,0,1016.3,12,12.0,14.4,213
2023-01-19T17:00,11.9,70,0.00,0.00,0,1016.2,0,8.7,14.4,197
2023-01-19T18:00,11.9,73,0.00,0.00,2,1016.0,62,9.2,14.4,201
2023-01-19T19:00,11.8,75,0.00,0.00,3,1015.8,85,10.7,16.9,213
2023-01-19T20:00,10.9,79,0.00,0.00,3,1015.6,93,8.2,16.9,203
2023-01-19T21:00,9.4,82,0.00,0.00,3,1015.5,83,11.4,15.1,204
2023-01-19T22:00,10.2,75,0.00,0.00,2,1015.2,53,10.7,13.7,213
2023-01-19T23:00,9.4,77,0.00,0.00,2,1014.9,63,12.5,14.8,219
2023-01-20T00:00,10.9,70,0.00,0.00,3,1014.5,90,13.8,15.8,223
2023-01-20T01:00,11.1,69,0.00,0.00,2,1014.1,51,13.5,24.5,224
2023-01-20T02:00,9.3,81,0.00,0.00,0,1013.6,0,7.6,21.2,199
2023-01-20T03:00,9.4,80,0.00,0.00,0,1013.2,0,7.6,13.0,161
2023-01-20T04:00,10.4,75,0.00,0.00,0,1013.1,0,3.3,9.4,84
2023-01-20T05:00,10.1,74,0.00,0.00,3,1013.4,93,3.1,4.0,54
2023-01-20T06:00,7.6,83,0.00,0.00,3,1013.6,96,7.0,10.1,69
2023-01-20T07:00,10.8,65,0.00,0.00,3,1013.6,91,10.1,14.4,96
2023-01-20T08:00,12.6,58,0.00,0.00,2,1013.2,65,13.2,22.3,119
2023-01-20T09:00,13.6,56,0.00,0.00,2,1012.6,59,14.0,25.9,125
2023-01-20T10:00,14.4,50,0.00,0.00,1,1011.4,49,13.3,26.3,123
2023-01-20T11:00,15.2,46,0.00,0.00,0,1010.6,0,11.8,25.2,128
2023-01-20T12:00,16.9,40,0.00,0.00,0,1009.5,0,10.0,22.7,131
2023-01-20T13:00,17.0,42,0.00,0.00,1,1009.0,27,7.7,18.0,127
2023-01-20T14:00,15.6,48,0.00,0.00,3,1009.4,82,9.8,15.1,197
2023-01-20T15:00,11.9,66,0.00,0.00,3,1011.5,100,32.4,53.6,255
2023-01-20T16:00,11.6,86,2.40,2.40,61,1012.1,100,17.2,51.5,217
2023-01-20T17:00,12.2,81,1.60,1.60,61,1011.9,100,22.0,36.4,198
2023-01-20T18:00,12.6,81,0.00,0.00,2,1012.4,79,26.1,41.4,208
2023-01-20T19:00,12.2,81,0.00,0.00,0,1013.1,5,26.1,43.9,218
2023-01-20T20:00,11.9,81,0.00,0.00,0,1013.6,5,26.4,42.8,218
2023-01-20T21:00,11.9,79,0.00,0.00,0,1014.3,3,27.4,45.0,218
2023-01-20T22:00,11.6,80,0.00,0.00,0,1014.8,0,26.2,45.0,212
2023-01-20T23:00,11.3,82,0.00,0.00,0,1015.2,0,24.5,42.5,210
2023-01-21T00:00,11.2,71,0.00,0.00,0,1015.7,0,20.1,40.0,213
2023-01-21T01:00,10.9,75,0.00,0.00,0,1016.4,0,14.7,32.4,216
2023-01-21T02:00,10.2,81,0.00,0.00,0,1016.7,0,12.2,23.8,204
2023-01-21T03:00,10.4,78,0.00,0.00,0,1016.3,0,14.7,23.4,211
2023-01-21T04:00,10.5,76,0.00,0.00,0,1016.1,0,15.4,24.8,217
2023-01-21T05:00,10.1,80,0.00,0.00,0,1016.6,0,12.6,24.5,193
2023-01-21T06:00,9.6,86,0.00,0.00,0,1017.3,13,9.3,20.2,144
2023-01-21T07:00,10.9,80,0.00,0.00,0,1017.7,10,13.4,20.9,121
2023-01-21T08:00,12.4,74,0.00,0.00,0,1017.9,18,14.7,24.8,126
2023-01-21T09:00,13.8,66,0.00,0.00,3,1017.9,90,16.8,29.9,132
2023-01-21T10:00,14.4,64,0.00,0.00,3,1017.3,89,16.3,30.2,133
2023-01-21T11:00,15.2,60,0.00,0.00,2,1016.6,50,14.5,29.2,136
2023-01-21T12:00,15.4,52,0.00,0.00,1,1016.8,29,6.7,26.6,164
2023-01-21T13:00,15.4,51,0.00,0.00,1,1017.0,33,3.7,14.4,119
2023-01-21T14:00,14.9,60,0.00,0.00,3,1017.1,80,4.3,9.7,95
2023-01-21T15:00,12.1,67,0.00,0.00,3,1017.1,100,7.5,10.4,55
2023-01-21T16:00,11.8,72,0.00,0.00,1,1017.6,34,9.3,14.8,28
2023-01-21T17:00,10.4,78,0.00,0.00,0,1018.1,9,7.9,15.1,51
2023-01-21T18:00,9.6,82,0.00,0.00,0,1018.4,7,7.9,12.2,66
2023-01-21T19:00,9.4,82,0.00,0.00,0,1018.7,0,7.4,11.5,61
2023-01-21T20:00,8.2,85,0.00,0.00,0,1018.8,10,8.4,10.8,50
2023-01-21T21:00,8.9,80,0.00,0.00,0,1019.2,17,5.1,11.2,45
2023-01-21T22:00,9.7,76,0.00,0.00,1,1019.4,37,4.0,6.8,63
2023-01-21T23:00,11.4,69,0.00,0.00,1,1019.5,43,4.7,5.8,86
2023-01-22T00:00,8.0,88,0.00,0.00,2,1019.8,79,9.0,7.2,178
2023-01-22T01:00,8.3,84,0.00,0.00,3,1020.0,100,9.7,11.2,231
2023-01-22T02:00,9.8,75,0.00,0.00,3,1020.0,100,8.1,11.9,225
2023-01-22T03:00,9.3,76,0.00,0.00,3,1020.1,100,8.0,9.7,207
2023-01-22T04:00,8.6,80,0.00,0.00,3,1020.3,98,8.1,9.7,159
2023-01-22T05:00,7.2,87,0.00,0.00,2,1020.6,70,10.0,12.2,131
2023-01-22T06:00,7.7,86,0.00,0.00,3,1021.1,85,8.9,12.6,117
2023-01-22T07:00,10.5,72,0.00,0.00,3,1021.7,100,11.7,17.3,108
2023-01-22T08:00,12.1,66,0.00,0.00,3,1022.0,96,10.7,19.4,110
2023-01-22T09:00,13.6,62,0.00,0.00,3,1021.9,96,9.0,19.1,119
2023-01-22T10:00,14.8,57,0.00,0.00,3,1021.4,100,7.9,19.1,129
2023-01-22T11:00,15.1,55,0.00,0.00,3,1021.1,100,5.5,18.0,148
2023-01-22T12:00,16.5,58,0.00,0.00,3,1021.0,100,4.1,14.8,255
2023-01-22T13:00,16.8,59,0.00,0.00,3,1021.3,100,2.4,11.5,297
2023-01-22T14:00,15.7,69,0.00,0.00,3,1021.7,97,4.8,7.9,42
2023-01-22T15:00,13.2,72,0.00,0.00,2,1021.8,59,8.0,12.2,36
2023-01-22T16:00,11.4,72,0.00,0.00,2,1022.4,53,10.4,16.9,44
2023-01-22T17:00,10.2,76,0.00,0.00,1,1023.1,48,9.2,16.9,48
2023-01-22T18:00,9.1,83,0.00,0.00,1,1023.3,20,6.6,14.8,49
2023-01-22T19:00,7.8,87,0.00,0.00,0,1023.6,8,10.0,12.2,49
2023-01-22T20:00,8.1,85,0.00,0.00,0,1023.6,5,8.4,12.2,43
2023-01-22T21:00,6.9,89,0.00,0.00,0,1023.7,2,8.0,10.1,10
2023-01-22T22:00,7.7,87,0.00,0.00,0,1023.8,1,8.1,13.0,13
2023-01-22T23:00,7.8,91,0.00,0.00,0,1023.8,0,10.7,17.3,14
2023-01-23T00:00,7.4,96,0.00,0.00,1,1024.1,27,13.3,18.7,19
2023-01-23T01:00,7.6,97,0.00,0.00,3,1024.5,100,14.8,24.1,29
2023-01-23T02:00,8.0,96,0.00,0.00,3,1024.8,100,15.4,24.8,33
2023-01-23T03:00,8.6,94,0.00,0.00,3,1024.9,100,17.3,28.4,36
2023-01-23T04:00,8.9,93,0.00,0.00,3,1025.0,100,18.4,30.2,42
2023-01-23T05:00,9.4,91,0.00,0.00,3,1025.5,100,19.4,31.7,47
2023-01-23T06:00,9.6,89,0.00,0.00,3,1025.9,100,18.6,31.7,49
2023-01-23T07:00,10.0,86,0.00,0.00,3,1026.6,100,19.7,33.5,50
2023-01-23T08:00,10.6,81,0.00,0.00,3,1026.9,82,22.3,37.8,51
2023-01-23T09:00,10.9,79,0.00,0.00,3,1026.9,100,22.8,40.0,51
2023-01-23T10:00,11.2,77,0.00,0.00,3,1026.7,100,21.4,39.6,48
2023-01-23T11:00,10.7,77,0.00,0.00,3,1026.6,100,21.9,38.5,46
2023-01-23T12:00,10.3,76,0.00,0.00,3,1027.0,100,21.2,41.8,40
2023-01-23T13:00,10.0,76,0.00,0.00,3,1027.4,100,22.0,38.5,38
2023-01-23T14:00,9.6,76,0.00,0.00,3,1027.5,100,23.6,40.3,39
2023-01-23T15:00,9.1,76,0.00,0.00,3,1027.7,100,23.7,41.4,42
2023-01-23T16:00,8.9,77,0.00,0.00,3,1028.0,100,22.9,41.4,42
2023-01-23T17:00,8.6,78,0.00,0.00,3,1028.3,100,21.6,38.2,46
2023-01-23T18:00,8.4,78,0.00,0.00,3,1028.5,100,20.7,35.3,49
2023-01-23T19:00,8.3,79,0.00,0.00,3,1028.7,100,20.1,33.8,47
2023-01-23T20:00,8.1,80,0.00,0.00,3,1028.9,100,19.6,33.1,43
2023-01-23T21:00,8.0,80,0.00,0.00,3,1028.9,100,20.7,34.6,40
2023-01-23T22:00,7.8,79,0.00,0.00,3,1029.1,100,19.7,34.2,38
2023-01-23T23:00,7.7,78,0.00,0.00,3,1028.9,100,19.4,32.8,35
2023-01-24T00:00,9.1,69,0.00,0.00,3,1028.7,88,17.3,32.0,31
2023-01-24T01:00,9.1,67,0.00,0.00,3,1028.8,100,16.9,28.4,24
2023-01-24T02:00,8.8,67,0.00,0.00,3,1028.7,100,17.7,28.8,29
2023-01-24T03:00,8.6,69,0.00,0.00,3,1028.8,93,19.0,31.0,33
2023-01-24T04:00,8.1,72,0.00,0.00,3,1028.7,90,21.3,34.9,34
2023-01-24T05:00,7.8,74,0.00,0.00,2,1028.9,71,21.6,36.0,33
2023-01-24T06:00,7.6,76,0.00,0.00,3,1029.4,84,20.8,36.0,30
2023-01-24T07:00,8.0,72,0.00,0.00,3,1029.9,97,22.4,38.2,28
2023-01-24T08:00,8.1,71,0.00,0.00,3,1030.2,100,22.9,39.2,26
2023-01-24T09:00,8.2,70,0.00,0.00,3,1030.2,100,21.6,39.2,26
2023-01-24T10:00,8.5,68,0.00,0.00,3,1029.6,100,20.9,38.2,29
2023-01-24T11:00,8.6,66,0.00,0.00,3,1029.1,100,19.7,37.1,28
2023-01-24T12:00,8.9,60,0.00,0.00,3,1028.9,100,17.0,35.3,21
2023-01-24T13:00,8.6,62,0.00,0.00,3,1029.0,93,18.5,32.8,13
2023-01-24T14:00,8.0,62,0.00,0.00,2,1029.0,79,20.3,34.9,13
2023-01-24T15:00,7.2,66,0.00,0.00,2,1029.1,61,21.0,36.0,16
2023-01-24T16:00,6.6,72,0.00,0.00,3,1029.5,88,20.2,34.9,19
2023-01-24T17:00,6.6,71,0.00,0.00,3,1029.8,100,20.9,34.6,19
2023-01-24T18:00,6.4,72,0.00,0.00,3,1029.8,100,20.8,35.3,18
2023-01-24T19:00,6.6,67,0.00,0.00,3,1029.6,100,20.1,34.9,21
2023-01-24T20:00,6.7,66,0.00,0.00,3,1029.6,100,19.0,32.8,15
2023-01-24T21:00,6.5,74,0.00,0.00,3,1029.6,100,16.4,31.3,15
2023-01-24T22:00,6.5,76,0.00,0.00,3,1029.5,99,15.5,28.1,28
2023-01-24T23:00,6.6,73,0.00,0.00,3,1029.2,98,15.4,26.3,33
2023-01-25T00:00,6.9,80,0.00,0.00,3,1029.0,85,16.1,25.2,20
2023-01-25T01:00,7.2,80,0.00,0.00,3,1028.8,99,17.7,28.4,27
2023-01-25T02:00,6.9,82,0.00,0.00,3,1028.5,99,19.3,31.3,24
2023-01-25T03:00,6.7,81,0.00,0.00,3,1028.5,100,21.1,34.2,23
2023-01-25T04:00,6.3,80,0.10,0.10,51,1028.7,100,23.5,39.6,23
2023-01-25T05:00,6.1,79,0.00,0.00,3,1029.0,100,21.9,39.6,20
2023-01-25T06:00,6.0,74,0.00,0.00,3,1029.3,100,23.5,39.2,15
2023-01-25T07:00,6.1,72,0.00,0.00,3,1029.5,100,25.1,43.2,12
2023-01-25T08:00,6.2,69,0.00,0.00,3,1029.3,100,27.1,46.1,11
2023-01-25T09:00,6.3,70,0.00,0.00,3,1029.2,97,28.3,48.6,12
2023-01-25T10:00,6.4,70,0.00,0.00,3,1028.6,100,27.6,49.0,12
2023-01-25T11:00,6.6,68,0.00,0.00,3,1027.9,100,26.9,48.2,12
2023-01-25T12:00,6.6,64,0.00,0.00,3,1027.6,93,22.7,47.2,3
2023-01-25T13:00,6.7,64,0.00,0.00,3,1027.4,87,21.7,39.6,6
2023-01-25T14:00,6.0,69,0.00,0.00,2,1027.0,66,22.4,38.2,11
2023-01-25T15:00,5.6,73,0.00,0.00,0,1026.7,15,20.5,38.5,10
2023-01-25T16:00,4.8,77,0.00,0.00,1,1026.9,26,16.9,34.6,11
2023-01-25T17:00,4.9,78,0.00,0.00,2,1026.7,62,17.1,28.4,18
2023-01-25T18:00,5.3,78,0.00,0.00,3,1026.7,100,17.0,29.2,21
2023-01-25T19:00,6.1,77,0.00,0.00,3,1026.4,100,17.9,29.5,28
2023-01-25T20:00,6.2,79,0.00,0.00,2,1026.0,78,18.4,29.9,28
2023-01-25T21:00,5.9,83,0.00,0.00,2,1025.2,70,19.5,32.0,25
2023-01-25T22:00,6.0,83,0.00,0.00,1,1024.5,24,18.9,32.4,21
2023-01-25T23:00,5.8,86,0.00,0.00,0,1023.7,1,15.8,31.3,27
2023-01-26T00:00,5.4,84,0.00,0.00,0,1023.8,11,15.5,25.9,22
2023-01-26T01:00,5.2,85,0.00,0.00,3,1023.4,99,19.1,30.6,22
2023-01-26T02:00,5.4,85,0.00,0.00,2,1022.9,56,18.7,34.6,28
2023-01-26T03:00,5.6,86,0.00,0.00,0,1022.3,15,15.8,30.6,35
2023-01-26T04:00,5.7,86,0.00,0.00,2,1021.9,75,12.5,26.3,46
2023-01-26T05:00,6.1,85,0.00,0.00,3,1021.5,100,14.7,23.8,54
2023-01-26T06:00,6.7,84,0.00,0.00,3,1021.7,100,15.6,25.6,64
2023-01-26T07:00,7.4,82,0.00,0.00,3,1021.3,100,17.4,28.8,68
2023-01-26T08:00,8.4,74,0.00,0.00,3,1020.4,100,18.4,32.8,78
2023-01-26T09:00,9.6,70,0.00,0.00,2,1019.9,62,13.7,32.4,85
2023-01-26T10:00,11.1,60,0.00,0.00,3,1018.8,100,14.8,28.4,86
2023-01-26T11:00,11.9,58,0.00,0.00,3,1018.0,98,13.8,28.4,83
2023-01-26T12:00,12.0,59,0.00,0.00,3,1017.1,100,16.9,28.1,74
2023-01-26T13:00,12.1,60,0.00,0.00,3,1017.1,100,13.0,29.9,66
2023-01-26T14:00,10.4,71,0.00,0.00,3,1016.5,100,19.9,31.3,42
2023-01-26T15:00,8.9,75,0.00,0.00,3,1016.0,100,21.2,33.8,48
2023-01-26T16:00,8.3,78,0.00,0.00,3,1014.7,100,24.2,40.0,53
2023-01-26T17:00,7.9,79,0.00,0.00,3,1014.3,100,24.3,38.9,55
2023-01-26T18:00,8.1,74,0.00,0.00,3,1013.5,100,24.1,39.2,58
2023-01-26T19:00,8.9,67,0.00,0.00,3,1012.2,100,21.4,38.9,65
2023-01-26T20:00,10.1,61,0.00,0.00,3,1011.4,100,20.0,34.2,83
2023-01-26T21:00,11.3,56,0.00,0.00,3,1010.6,100,22.0,34.6,100
2023-01-26T22:00,11.8,52,0.00,0.00,3,1009.8,100,25.9,40.7,111
2023-01-26T23:00,11.7,52,0.00,0.00,3,1008.7,100,28.2,45.0,118
2023-01-27T00:00,11.6,50,0.00,0.00,3,1008.3,100,25.0,46.4,133
2023-01-27T01:00,11.5,55,0.00,0.00,3,1008.8,100,16.4,40.3,142
2023-01-27T02:00,9.4,68,0.00,0.00,3,1008.4,100,5.2,25.2,106
2023-01-27T03:00,8.8,72,0.00,0.00,3,1008.3,100,7.3,10.8,169
